company_num,company_name,obs_date,comp_dissolved_date,company_status_modelled,label_modelled,model_risk_score,model_predicted_tier,company_status_now,actually_dissolved_now,outcome_agreement,company_age_years,nace_section_label,split
568790,IRE COMMERCIAL INVESTMENTS LIMITED,2022-08-31,2024-01-08,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,6.94,Unknown,train
569484,LEISURE HOMES AND ASSETS IRELAND LIMITED,2022-01-31,2023-08-12,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,6.32,Unknown,train
571411,AMRYT RESEARCH LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,7.14,Unknown,train
578439,SNAZZY FASHIONS LIMITED,2022-06-30,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,6.31,Unknown,train
312643,ENNISTYMON LISCANNOR COMMUNITY SERVICES COMPANY LIMITED BY GUARANTEE,2022-10-21,2024-09-02,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,23.08,Extraterritorial Organisations,train
301653,TRISKELL SEAFOOD LIMITED,2022-04-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,23.2,Extraterritorial Organisations,train
301931,O'MAHONY SECURITY AND FIRE ALARMS LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,23.86,Extraterritorial Organisations,train
310920,CONTROLS & PROJECT SUPPORT SERVICES LIMITED,2022-08-31,2023-08-26,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,23.05,Extraterritorial Organisations,train
315040,GLOWFORD LIMITED,2022-10-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,22.97,Extraterritorial Organisations,train
319916,A.G.K. LIMITED,2022-05-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,22.32,Extraterritorial Organisations,train
322775,GOAT STREET PROPERTY MANAGEMENT COMPANY LIMITED,2022-12-31,2024-09-09,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,22.81,Extraterritorial Organisations,train
326328,SHEER CATERING LIMITED,2022-04-30,2023-06-03,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,22.05,Extraterritorial Organisations,train
592323,TAPAIDH DISTRIBUTION SOLUTIONS CORK LIMITED,2022-04-30,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,5.49,Unknown,train
601874,BILLEOSH LIMITED,2022-04-30,2023-08-26,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.07,Unknown,train
602117,PAUL TROY FARM LIMITED,2022-04-30,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,5.05,Unknown,train
603663,YUKON AVIATION LEASING LIMITED,2022-12-31,,Dissolved PostMerger,1.0,1.0,CRITICAL,Dissolved PostMerger,1,consistent,5.66,Unknown,train
608404,AIBL TECHNOLOGIES LIMITED,2022-06-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,4.94,Unknown,train
613661,REXERA LIMITED,2022-12-31,2024-12-02,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.2,Unknown,train
614426,ASSINIBOINE AVIATION LEASING LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,5.16,Unknown,train
614862,GTM MOTORS LIMITED,2022-12-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,5.14,Unknown,train
615276,HEMMINGWAY HOMES LIMITED,2022-03-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,4.38,Unknown,train
066396,TONY MARTIN & SONS LIMITED,2022-10-31,,Dissolved PostMerger,1.0,0.5365,MODERATE,Dissolved PostMerger,1,consistent,43.82,Extraterritorial Organisations,train
386227,CREGGDUFF CONSTRUCTION LIMITED,2022-12-31,2024-11-01,Dissolved,1.0,0.5955,MODERATE,Dissolved,1,consistent,18.62,Extraterritorial Organisations,train
398189,BLOGRAM LIMITED,2022-12-31,2024-06-05,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,17.85,Extraterritorial Organisations,train
616287,DOMUS ASSET MANAGEMENT LIMITED,2022-12-31,2024-10-21,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,5.08,Unknown,train
616487,WD EXPRESS CARGO LIMITED,2022-12-31,2024-11-04,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,5.07,Unknown,train
618845,SHORNCLIFF HOLDINGS LIMITED,2022-12-31,2024-12-30,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.96,Unknown,train
621004,NENE AVIATION LEASING LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,4.88,Unknown,train
621446,CLIVIA CONSULTING LIMITED,2022-01-31,2024-01-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.95,Unknown,train
622118,EPIC MEDIA PRODUCTIONS LIMITED,2022-02-28,2024-01-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.99,Unknown,train
623455,LC-ML-TT LIMITED,2022-07-31,2024-05-20,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,4.34,Unknown,train
625022,MDM INVESTMENTS LIMITED,2022-04-30,2023-11-04,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.03,Unknown,train
633783,LEONHARD FUSS LIMITED,2022-12-31,2023-07-01,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.3,Unknown,train
634446,AVOLON AEROSPACE (IRELAND) AOE 167 LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9747,CRITICAL,Dissolved PostMerger,1,consistent,4.28,Unknown,train
635994,HELIO CONSULTANCY PARTNERS LIMITED,2022-12-31,2024-05-13,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.21,Unknown,train
637749,BEAR TECH CONSULTING LIMITED,2022-12-31,2023-09-23,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.13,Unknown,train
642156,F & M DUNPHY LIMITED,2022-12-31,2024-08-06,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.92,Unknown,train
130958,AIKEN & COMPANY (INSURANCES) LIMITED,2022-10-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,34.54,Extraterritorial Organisations,train
140115,MCBREARTY (ALUMINIUM & P.V.C.) LIMITED,2022-04-30,2024-01-08,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,33.22,Extraterritorial Organisations,train
517239,FIREFLY MEDIA CONSULTANTS LIMITED,2022-03-31,2022-12-12,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,9.57,Extraterritorial Organisations,train
525875,SENIOR COMMERCIAL MORTGAGE LOAN FUND 1 DESIGNATED ACTIVITY COMPANY,2022-09-30,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,9.49,Extraterritorial Organisations,train
525580,PROOFSIDE LIMITED,2022-04-30,2024-02-05,Dissolved,1.0,0.3111,MODERATE,Dissolved,1,consistent,9.1,Extraterritorial Organisations,train
534424,TAI CONSULTANTS LIMITED,2022-04-30,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,8.52,Extraterritorial Organisations,train
694213,LÍONRA AILTEARACHTA IARTHAR CHORCAÍ CUIDEACHTA FAOI THEORAINN RÁTHAÍOCHTA,2022-01-31,2024-01-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.76,Unknown,train
540596,MCGEOUGH SOFTWARE LIMITED,2022-03-31,,Liquidation,1.0,0.7209,HIGH,Liquidation,1,consistent,8.07,Extraterritorial Organisations,train
693845,WOODQUEST LIMITED,2022-08-31,2024-03-19,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,1.34,Unknown,train
696156,MINOTTI DUBLIN LIMITED,2022-05-31,2024-03-04,Dissolved,1.0,0.7209,HIGH,Dissolved,1,consistent,1.03,Unknown,train
699642,KKR LAMDA SIGMA EUROPEAN LOAN FUND  DESIGNATED ACTIVITY COMPANY,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,1.48,Unknown,train
704250,ECMP2022 COMPANY LIMITED BY GUARANTEE,2022-12-31,2023-09-23,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.28,Unknown,train
702361,MISS NAUGHTY (IRELAND) LIMITED,2022-12-31,2023-12-27,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.35,Unknown,train
703600,SOUCON LIMITED,2022-08-31,2023-03-18,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,0.97,Unknown,train
704209,THG EU PP LIMITED,2022-12-31,2024-03-11,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.28,Unknown,train
704267,HYPEIST LIMITED,2022-08-31,2024-01-18,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.94,Unknown,train
707646,ALLIANCE CLEANING SERVICES LIMITED,2022-10-31,2024-09-16,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.97,Unknown,train
708268,PHELAN BROS BAR LIMITED,2022-09-30,2024-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.87,Unknown,train
708349,DRAGONFLY G 18  LIMITED,2022-12-31,2024-03-19,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.11,Unknown,train
709485,OLIVE AND LAKE INTERNATIONAL  LIMITED,2022-12-31,2024-03-11,Dissolved,1.0,0.9982,CRITICAL,Dissolved,1,consistent,1.06,Unknown,train
190618,PREMIER TRAVEL LIMITED,2022-10-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,30.35,Extraterritorial Organisations,train
224191,CABANA HOLDINGS LIMITED,2022-06-30,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,27.66,Extraterritorial Organisations,train
411268,WHITE IT CONSULTING LIMITED,2022-12-31,2024-06-17,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,17.1,Extraterritorial Organisations,train
442238,BPI PRODUCTS LIMITED,2022-12-31,2024-11-04,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,15.52,Extraterritorial Organisations,train
451843,KENNETH HANNIGAN LIMITED,2022-02-28,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,14.12,Extraterritorial Organisations,train
464852,ALPHA DENTAL LIMITED,2022-12-31,2024-09-24,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,14.09,Extraterritorial Organisations,train
652800,ANGRY 8 BRANDS LIMITED,2022-06-30,2023-12-27,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,2.99,Unknown,train
659636,H&S BAUSERVICE LIMITED,2022-09-30,2023-09-16,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,2.92,Unknown,train
660785,AMPLYX PHARMA IE LIMITED,2022-04-30,2023-07-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,2.45,Unknown,train
661354,QIANCHEN VILLAGE LIMITED,2022-12-31,2023-12-04,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,3.1,Unknown,train
665486,VET ON CALL LIMITED,2022-02-28,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,2.08,Unknown,train
665588,MABCO LIMITED,2022-02-28,2023-11-11,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,2.07,Unknown,train
666113,EXPANDING PROPERTIES LIMITED,2022-02-28,2023-12-04,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,2.05,Unknown,train
669349,DIANELLA LIMITED,2022-09-30,2024-01-15,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,2.48,Unknown,train
672358,MYC CLEANING SERVICES LIMITED,2022-06-30,2023-06-03,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,2.03,Unknown,train
673055,PAINT & PAWS LIMITED,2022-12-29,2023-05-13,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,2.5,Unknown,train
675667,HEX EVOLUTION LIMITED,2022-12-31,2024-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,2.38,Unknown,train
679353,STUDIO MINTI PRELOVED LIMITED,2022-09-30,2024-08-12,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,1.97,Unknown,train
683664,ALTERNA ELECTRICAL SERVICES LIMITED,2022-12-31,2023-07-01,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,2.08,Unknown,train
684998,CIAO ALFIE LIMITED,2022-12-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,2.05,Unknown,train
685950,WABI SABI INTERACTIVE LIMITED,2022-12-31,2024-09-16,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.96,Unknown,train
174391,PHARMCO LIMITED,2022-04-30,2023-08-12,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,30.94,Extraterritorial Organisations,train
178484,COST EVALUATORS LIMITED,2022-03-31,2024-03-27,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,30.57,Extraterritorial Organisations,train
484100,SIBLEY ENGINEERING LIMITED,2022-04-30,2023-05-06,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,11.98,Extraterritorial Organisations,train
494403,PHYSIO FIRST LIMITED,2022-12-31,2023-11-04,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,11.92,Extraterritorial Organisations,train
502546,WILLIAMSTOWN FUELS LIMITED,2022-02-28,2023-09-23,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,10.53,Extraterritorial Organisations,train
503709,SCOTCO ROI LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,11.29,Extraterritorial Organisations,train
507559,GAINSBORO FINANCIAL SERVICES LIMITED,2022-06-30,2023-02-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,10.54,Extraterritorial Organisations,train
350646,HYNES TIMBER LIMITED,2022-12-31,,Liquidation,1.0,0.4028,MODERATE,Liquidation,1,consistent,21.09,Extraterritorial Organisations,train
368413,MYCETE HOMES LIMITED,2022-03-31,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,19.06,Extraterritorial Organisations,train
371266,T.M.T. (TECHNOLOGY) LIMITED,2022-06-30,2024-05-06,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,19.11,Extraterritorial Organisations,train
550280,GROUND CAFE LIMITED,2022-12-31,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,8.25,Extraterritorial Organisations,train
559193,TOBAR OIL DISTRIBUTION LIMITED,2022-12-31,2024-06-10,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,7.79,Extraterritorial Organisations,train
563403,SUIP MANUFACTURING COMPANY LIMITED,2022-10-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,7.36,Unknown,train
567413,FLF FINANCIAL LIMITED,2022-08-31,,Liquidation,1.0,0.5955,MODERATE,Liquidation,1,consistent,7.0,Unknown,train
576466,COMPANION CARE LIMITED,2022-09-30,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,6.66,Unknown,train
578677,BESSBOROUGH WAREHOUSE HOLDINGS LIMITED,2022-12-31,2024-04-22,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,6.81,Unknown,train
009182,P.C. CAHILL AND COMPANY LIMITED,2022-03-31,,Dissolved PostMerger,1.0,0.5365,MODERATE,Dissolved PostMerger,1,consistent,85.94,Extraterritorial Organisations,train
038665,CONTINENTAL PRODUCTS LIMITED,2022-02-28,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,49.43,Extraterritorial Organisations,train
311652,BEARA PROJECTS GROUP COMPANY LIMITED BY GUARANTEE,2022-08-26,2024-01-18,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,22.99,Extraterritorial Organisations,train
328656,HURLIMAN SYSTEMS LIMITED,2022-12-31,2024-12-30,Dissolved,1.0,0.5955,MODERATE,Dissolved,1,consistent,22.55,Extraterritorial Organisations,train
331805,DANNY KELLY LIMITED,2022-12-31,2024-10-29,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,22.34,Extraterritorial Organisations,train
332618,LASERPRINT SOFTWARE (IRELAND) LIMITED,2022-01-31,2022-11-14,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,21.38,Extraterritorial Organisations,train
581460,MUJUMAPS LIMITED,2022-03-31,2023-08-26,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.93,Unknown,train
582984,LESRONO LOGISTICS LIMITED,2022-06-30,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,6.11,Unknown,train
597406,NEWCASTLEWEST BUSINESS PARK OWNER MANAGEMENT COMPANY LIMITED BY GUARANTEE,2022-12-31,2024-01-08,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,5.92,Unknown,train
592888,CONSERVATION ASSETS LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,6.13,Unknown,train
595923,VISTAHAUS LIMITED,2022-12-31,2024-01-18,Dissolved,1.0,0.5882,MODERATE,Dissolved,1,consistent,5.98,Unknown,train
597347,QUILTON INVESTIGATION SERVICES LIMITED,2022-12-31,2024-05-23,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,5.93,Unknown,train
600424,FIELD ENGINEERING MARKET PLACE LIMITED,2022-02-28,2023-06-10,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,4.96,Unknown,train
601378,NETMASK LIMITED,2022-12-31,2023-07-15,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,5.75,Unknown,train
607947,BRENNAN & AILESBURY PROPERTIES LIMITED,2022-12-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,5.47,Unknown,train
610432,NANSHI AVIATION LEASING LIMITED,2022-12-31,,Dissolved PostMerger,1.0,1.0,CRITICAL,Dissolved PostMerger,1,consistent,5.35,Unknown,train
043489,OLDPARK PIGS LIMITED,2022-10-31,,Dissolved PostMerger,1.0,0.5111,MODERATE,Dissolved PostMerger,1,consistent,49.17,Extraterritorial Organisations,train
062465,SILK POPLIN LIMITED,2022-03-31,2023-12-04,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,43.92,Extraterritorial Organisations,train
175045,MILNE FOODS LIMITED,2022-03-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,30.81,Extraterritorial Organisations,train
479179,RADNOTI LIMITED,2022-12-31,2024-12-08,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,13.02,Extraterritorial Organisations,train
483829,SIMPLE THINGS LIMITED,2022-12-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,12.67,Extraterritorial Organisations,train
486564,NIKKI O'DONNELL ARCHITECTS LIMITED,2022-06-30,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,11.98,Extraterritorial Organisations,train
492780,QUANTUM DOT.LIMITED,2022-12-31,2024-11-11,Dissolved,1.0,0.5882,MODERATE,Dissolved,1,consistent,12.04,Extraterritorial Organisations,train
504257,PLATTREID LIMITED,2022-12-31,2024-01-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,11.25,Extraterritorial Organisations,train
509525,HEATONS STORES LIMITED,2022-04-24,2023-08-05,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,10.19,Extraterritorial Organisations,train
509576,EIREOS MARINE & DIVING LIMITED,2022-12-31,2024-07-15,Dissolved,1.0,0.7209,HIGH,Dissolved,1,consistent,10.88,Extraterritorial Organisations,train
374892,NEW LOOK RETAILERS ( IRELAND ) LIMITED,2022-03-26,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,18.6,Extraterritorial Organisations,train
084909,CAIRDE GAEL-LINN CUIDEACHTA FAOI THEORAINN RÁTHAÍOCHTA,2022-12-31,2024-07-15,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,41.3,Extraterritorial Organisations,train
109972,J & M GIFT STORES LIMITED,2022-09-30,2024-03-27,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,36.99,Extraterritorial Organisations,train
614412,OSPREY POINT LIMITED,2022-05-31,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,4.57,Unknown,train
058609,P.B.N. HOLDINGS LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.5111,MODERATE,Dissolved PostMerger,1,consistent,45.68,Extraterritorial Organisations,train
388888,LANBY DEVELOPMENTS LIMITED,2022-12-31,,Liquidation,1.0,0.9738,CRITICAL,Liquidation,1,consistent,18.46,Extraterritorial Organisations,train
620107,FOXWARREN OWNER MANAGEMENT COMPANY LIMITED BY GUARANTEE,2022-12-31,2024-09-09,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.91,Unknown,train
406814,BALLOON MAN LIMITED,2022-12-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,17.37,Extraterritorial Organisations,train
631134,ST. DAVIDS HERDS LIMITED,2022-12-31,2023-08-19,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,4.43,Unknown,train
631526,J3M-LODGE LIMITED,2022-07-31,2023-09-16,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,3.99,Unknown,train
631739,LE LIEVRE CATERING SERVICES LIMITED,2022-12-31,2024-06-24,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,4.39,Unknown,train
632004,AVANTIO LIMITED,2022-07-31,2024-02-05,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.96,Unknown,train
632977,RP SPORTSBOOK CONSULTANCY LIMITED,2022-12-31,2024-04-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.34,Unknown,train
634238,SALUTEM HEALTHCARE CONSULTING LIMITED,2022-09-30,2024-04-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.03,Unknown,train
637221,COONEY PRECISION LIMITED,2022-04-30,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,3.48,Unknown,train
638021,PAURIC WHELEHAN CATERING LIMITED,2022-12-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,4.11,Unknown,train
642804,MUFF VILLAGE COUNTRY HOUSE B&B LIMITED,2022-12-31,2024-02-05,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.9,Unknown,train
645209,FEED IT OUT LIMITED,2022-03-31,2023-10-28,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.07,Unknown,train
645754,THOMAS NUGENT CONSULTANCY LIMITED,2022-02-28,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,2.97,Unknown,train
647763,MYNT DESIGN LIMITED,2022-06-30,2023-07-01,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,3.23,Unknown,train
124036,CELTIC BUSINESS SYSTEMS LIMITED,2022-10-31,2024-06-05,Dissolved,1.0,0.5955,MODERATE,Dissolved,1,consistent,35.26,Extraterritorial Organisations,train
125656,FELIM DONNELLY LIMITED,2022-10-31,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,35.05,Extraterritorial Organisations,train
128238,CASTLE ENGINEERING SERVICES LIMITED,2022-06-30,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,34.44,Extraterritorial Organisations,train
136472,SHANNONSIDE ENGINEERING FABRICATION LIMITED,2022-12-31,2024-03-11,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,34.19,Extraterritorial Organisations,train
146088,THOMAS MALLON (BUILDING CONTRACTORS) LIMITED,2022-08-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,33.23,Extraterritorial Organisations,train
148537,MALLOW SPEED CLEAN SERVICES LIMITED,2022-10-31,2024-09-30,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,33.21,Extraterritorial Organisations,train
511266,MADIGAN MEDIATION & CONSULTANCY SERVICES LIMITED,2022-03-31,2023-11-17,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,10.01,Extraterritorial Organisations,train
516361,FREDDY GLASS BUILDING SERVICES LIMITED,2022-07-31,2024-01-31,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,9.96,Extraterritorial Organisations,train
531198,SILVER SEVEN MEATS LIMITED,2022-09-30,,Liquidation,1.0,0.5365,MODERATE,Liquidation,1,consistent,9.14,Extraterritorial Organisations,train
539681,CAMPBELL MOTORS AND GEARS (CMG) LIMITED,2022-03-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,8.11,Extraterritorial Organisations,train
543269,SHMERGAN LIMITED,2022-06-30,2023-09-23,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,8.17,Extraterritorial Organisations,train
543292,ALPHAS MANAGED ACCOUNTS PLATFORM XLIV LIMITED,2022-11-30,,Liquidation,1.0,1.0,CRITICAL,Liquidation,1,consistent,8.58,Extraterritorial Organisations,train
692748,PSYCHIATRIC ASSISTANCE DOG ASSOCIATION COMPANY LIMITED BY GUARANTEE,2022-04-30,2023-08-12,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.04,Unknown,train
688183,CIVIC HEALTH SUPPLIES LIMITED,2022-12-31,2024-03-27,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.86,Unknown,train
691153,RISHTAYAVY LIMITED,2022-08-31,2023-12-11,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,1.43,Unknown,train
697711,WS VETERINARY LIMITED,2022-06-30,2023-11-29,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.05,Unknown,train
